,id,pose,rmsd_value
272,CHEMBL3967292_8GUT,6,1.9877384605375024
273,CHEMBL1223649_5ZTY,5,5.153926159457745
274,CHEMBL426107_5ZTY,1,9999.0
275,CHEMBL498297_5ZTY,1,9999.0
276,CHEMBL3422784_8GUT,2,1.7741271697050676
277,CHEMBL2019086_8GUT,3,1.5065807423876536
278,CHEMBL385940_6PT0,6,2.107513192637915
279,CHEMBL3114526_5ZTY,5,1.5520164732802717
280,CHEMBL4084719_5ZTY,5,3.502000428326644
281,CHEMBL393792_5ZTY,1,1.6517517795287735
282,CHEMBL1668517_5ZTY,2,7.0301467445566175
283,CHEMBL2163929_5ZTY,3,16.57843748769266
284,CHEMBL4074423_8GUR,1,4.510603376880903
285,CHEMBL524884_5ZTY,1,9999.0
286,CHEMBL3235056_8GUQ,1,4.98764569544924
287,CHEMBL598252_5ZTY,1,9999.0
288,CHEMBL3421694_5ZTY,1,3.2237714535331725
289,CHEMBL1223588_5ZTY,3,4.223936527188149
290,CHEMBL598463_5ZTY,1,9999.0
291,CHEMBL3900220,1,1.2870631297648147
292,CHEMBL3114519_5ZTY,4,4.831855489009027
293,CHEMBL461011_8GUQ,1,9999.0
294,CHEMBL3353427_5ZTY,2,2.0672883876657795
295,CHEMBL4168131,1,9999.0
296,CHEMBL5089095_5ZTY,1,9999.0
297,CHEMBL2087091_5ZTY,1,2.8178046001640857
298,CHEMBL3421695_5ZTY,1,3.2303080229409895
299,CHEMBL497681_5ZTY,1,9999.0
300,CHEMBL2163962_5ZTY,1,6.554323137114488
301,CHEMBL1215991_5ZTY,3,2.445273246490052
302,CHEMBL2163949_6PT0,2,4.217696440791664
303,CHEMBL1223592_5ZTY,4,5.3415900989980765
304,CHEMBL3422787_6PT0,1,1.843042496215739
305,CHEMBL3400944_8GUR,1,5.245586276539105
306,CHEMBL3896366_8GUT,1,2.4578464421792776
307,CHEMBL2152805_5ZTY,1,1.9411955884196728
308,CHEMBL3639489_8GUR,2,5.168174175440714
309,CHEMBL1223778_5ZTY,7,1.7422517757201452
310,CHEMBL2152802_5ZTY,2,2.104044646627062
311,CHEMBL2316280_5ZTY,1,3.248642408760927
312,CHEMBL1216001_5ZTY,3,2.671322214746847
313,CHEMBL3353440_8GUT,2,3.7660703215243694
314,CHEMBL2316296_5ZTY,1,3.4368666793212346
315,CHEMBL261381_5ZTY,1,4.242833764471709
316,CHEMBL410912_5ZTY,1,4.063916566213295
317,CHEMBL3650107_8GUR,4,4.1692462794204825
318,CHEMBL2441450_5ZTY,5,3.5427867656220386
319,CHEMBL572887_5ZTY,1,9999.0
320,CHEMBL216836_6PT0,9,1.805131791785377
321,CHEMBL466651_8GUT,1,9999.0
322,CHEMBL3354528_5ZTY,6,2.6436688812796043
323,CHEMBL3938697_8GUQ,3,5.279381864069568
324,CHEMBL3781131_8GUQ,2,6.611038080362266
325,CHEMBL1224690_6PT0,1,4.626730224621765
326,CHEMBL3397517_8GUT,3,3.326784429874761
327,CHEMBL1223776_5ZTY,6,1.9042519459578373
328,CHEMBL1909859_8GUT,1,3.777622910924654
329,CHEMBL2336566_5ZTY,6,2.7475607666922794
330,CHEMBL216837_6PT0,4,1.790350265012009
331,CHEMBL2381673_5ZTY,1,7.128591866561025
332,CHEMBL4075654_6PT0,1,4.498781429780867
333,CHEMBL3354960_8GUQ,1,1.271216670567772
334,CHEMBL374292_6PT0,6,1.694668741334761
335,CHEMBL218202_6PT0,7,1.9752764905920672
336,CHEMBL3354941_8GUQ,3,1.7602996455448325
337,CHEMBL2336537_8GUT,6,1.8536354451823487
338,CHEMBL2163951_5ZTY,4,16.301722001064796
339,CHEMBL3941296_6PT0,1,2.4690648837161002
340,CHEMBL4164926,6,4.157492518751929
341,CHEMBL1909860_8GUQ,1,4.069835751921574
342,CHEMBL1224630_5ZTY,5,4.391034241985106
343,CHEMBL4161506,1,0.6242448655567084
344,CHEMBL3114527_5ZTY,2,5.03392930688013
345,CHEMBL1224691_5ZTY,3,4.517494106249614
346,CHEMBL1760938_6PT0,5,1.47609383170583
347,CHEMBL2179763_5ZTY,1,1.3676261759497208
348,CHEMBL1909847_5ZTY,7,17.93405595508166
349,CHEMBL3781481_5ZTY,7,1.523972440695697
350,CHEMBL376028_6PT0,8,2.3234927372384875
351,CHEMBL2163577_6PT0,2,4.430766847526832
352,CHEMBL2336561_8GUT,9,2.200667455568878
353,CHEMBL467896_8GUT,1,9999.0
354,CHEMBL3942094_8GUQ,8,3.8200372732776797
355,CHEMBL2087099_5ZTY,1,6.329654051507452
356,CHEMBL3354955_8GUQ,3,1.4233751401066705
357,CHEMBL3354973_8GUQ,5,1.4309172272046735
358,CHEMBL4171474,1,9999.0
359,CHEMBL4172104,1,9999.0
360,CHEMBL2381811_8GUR,1,3.7978883136365584
361,CHEMBL2152804_5ZTY,1,2.0496221298083217
362,CHEMBL1909843_5ZTY,1,3.6876960738831683
363,CHEMBL237010_5ZTY,3,2.149452226731267
364,CHEMBL508336_8GUT,1,9999.0
365,CHEMBL264521_5ZTY,3,1.9136488531946851
366,CHEMBL3354976_8GUQ,2,1.4623910682042738
367,CHEMBL3409151_8GUS,2,2.169832070526591
368,CHEMBL4788749_5ZTY,1,9999.0
369,CHEMBL1215944_5ZTY,3,3.11135076316197
370,CHEMBL3353438_5ZTY,1,1.9713464659691073
371,CHEMBL2087102_5ZTY,2,3.4849937294230022
372,CHEMBL2179771_5ZTY,6,2.642939826891908
373,CHEMBL466047_8GUT,1,9999.0
374,CHEMBL226591_8GUQ,1,3.088015717484056
375,CHEMBL3400947_8GUQ,4,1.5862624940406302
376,CHEMBL4453164_5ZTY,1,9999.0
377,CHEMBL3354971_8GUQ,7,1.0855585096058977
378,CHEMBL3421688_8GUR,2,1.7476224052776876
379,CHEMBL3686301_8GUR,3,4.338929520586315
380,CHEMBL3422786_6PT0,2,2.0023892336049807
381,CHEMBL3647321_8GUR,5,5.6863033334495965
382,CHEMBL3981363_8GUT,1,3.8505120638489307
383,CHEMBL4083950_5ZTY,5,4.572330645241196
384,CHEMBL576549_5ZTY,1,9999.0
385,CHEMBL2204895_8GUQ,5,4.598540353700877
386,CHEMBL3234681_8GUQ,3,1.3193739602776853
387,CHEMBL1765259_5ZTY,1,3.3311841914921274
388,CHEMBL2420252_5ZTY,1,3.2287440514850356
389,CHEMBL3353432_5ZTY,2,3.6714737428510156
390,CHEMBL2381799_8GUT,7,15.567822003368724
