ki,id,smiles
5000.0,CHEMBL512886,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2C[C@H]2CCCO2)cc1
109.0,CHEMBL2022406,CCOC(=O)C(C)(C)Oc1ccc(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)cc1
38.8,CHEMBL2030748,CCCCCCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
10000.0,CHEMBL2087113,O=C(Cc1c[nH]c2ccc(-c3ccccc3)cc12)NC12CC3CC(CC(C3)C1)C2
1920.0,CHEMBL2177251,CCCCCc1cc(OC)c2cc(Cc3ccccc3)c(=O)oc2c1
1000.0,CHEMBL2170532,Cc1cc(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn1CCCC(F)(F)F
1000.0,CHEMBL2170545,CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)cc1C
176.0,CHEMBL2170548,CCCCCn1cc(C(=O)NCC2CC2)c(=O)cc1C(C)(C)C
73.0,CHEMBL2206850,CCCCCn1cc(C(=O)c2cccc3cccc(I)c23)c2ccccc21
140.0,CHEMBL2206836,CCCn1cc(C(=O)c2ccc(I)c3ccccc23)c2ccccc21
235.0,CHEMBL181843,COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NC(=O)C(F)(F)F)cc2)cc1
10000.0,CHEMBL3221180,COc1ccccc1/C=C1\N=C2SCCCN2C1=O
30000.0,CHEMBL2205588,COC1CN(C(=O)c2c(NC(=O)c3ccccc3C(F)(F)F)sc3c2CCOC3)C1
10000.0,CHEMBL2022701,O=C(NC1CCCCC1)c1cccnc1OCc1ccccc1
10000.0,CHEMBL1215919,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(C3=CCCCC3)ccc21
640.0,CHEMBL524456,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Sc3ccccc3)ccc21
1700.0,CHEMBL1668520,Cc1c(C(C)(C)C)s/c(=N\S(=O)(=O)c2cccc3ccccc23)n1C1CC1
3877.0,CHEMBL2163957,Cc1ccc(C2COc3cccc4c(=O)c(C(=O)NC56CC7CC(CC(C7)C5)C6)cn2c34)cc1
10000.0,CHEMBL2163575,C[C@@H]1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23
337.0,CHEMBL2180221,CC(C)NC(=O)NC1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
3093.0,CHEMBL3114347,CC1CCC(NC(=O)c2cccnc2OCc2ccccc2)CC1
77.0,CHEMBL3260756,CCn1nc2c(-c3ccc(Cl)cc3)c(-c3cnc(N(C)C)nc3)c(=O)n(Cc3ccc(C#N)cc3)n2c1=O
162.0,CHEMBL1270563,Cc1c(C(=O)NCCCCCN(C)CCCCCN)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
10000.0,CHEMBL2387535,Cc1c(O)c(C)c2cc(Cc3ccccc3)c(=O)oc2c1C
10000.0,CHEMBL2387743,COc1ccccc1Cc1cc2c(C)ccc(C)c2oc1=O
11.0,CHEMBL3809355,CCCCCCC(C)(C)c1cc(O)c(C2CCCCC2)c(O)c1
88.0,CHEMBL2163926,CC(C)[C@@H]1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23
1752.0,CHEMBL2163947,CCC1COc2c(F)c(F)cc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23
323.0,CHEMBL2163944,CC(C)C1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23
10000.0,CHEMBL2163931,CCC1COc2cccc3c(=O)c(C(=O)NC(C)CCC(C)C)cn1c23
21100.0,CHEMBL2181550,COc1cccc(Cc2cc3c(OC)cccc3oc2=O)c1
20000.0,CHEMBL2179736,CCCCCCCCCC(=O)NC(NC(=O)CCCCCCCCC)c1ccc(N(CC)CC)cc1
20000.0,CHEMBL2179755,O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccc(N2CCCCC2)cc1
1.259,CHEMBL3347369,COc1cccc2c(C(=O)N3CCN(C)[C@@H](C)C3)cn(CC3CCCCC3)c12.Cl
10000.0,CHEMBL604683,O=S(=O)(N[C@H]1CC[C@H](CNS(=O)(=O)C(F)(F)F)CC1)c1ccc(Cl)cc1S(=O)(=O)c1ccccc1F
4100.0,CHEMBL596387,CC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1
2.3,CHEMBL591541,O=S(=O)(NC[C@@H]1CC[C@@H](c2ccc(Cl)cc2Cl)N(c2ccc(Cl)cc2)C1)c1cccc2ccccc12
15.0,CHEMBL592628,Fc1ccc(C[C@H]2CC[C@H](c3ccc(Cl)cc3Cl)N(c3ccc(Cl)cc3)C2)cc1F
10000.0,CHEMBL568755,Cn1ccnc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21
701.0,CHEMBL570516,CCC(=O)N(CCCCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1C)C1CCN(CCc2ccccc2)CC1
31.0,CHEMBL585736,O=S1(=O)CCN(/C(=N\S(=O)(=O)c2ccc(Cl)cc2)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)CC1
1346.0,CHEMBL2163958,Cc1cc2c3c(c1)c(=O)c(C(=O)NC1CCCCC1)cn3C(c1ccccc1)CO2
562.34,CHEMBL570876,CC1(C)C(C(=O)c2cn(CCN3CCCCC3)c3ccccc23)C1(C)C
10000.0,CHEMBL3114174,CCCn1cccc(C(=O)NC2CCC(C)CC2)c1=O
6957.0,CHEMBL3581223,CC(C)(C)c1cc(-c2csc(C3(N)CCOCC3)n2)cc(C(C)(C)C)c1O
10000.0,CHEMBL3221182,COc1cccc(/C=C2\N=C3SCCCN3C2=O)c1OC
451.0,CHEMBL590551,CC(=O)N1CCN(C[C@@H]2CC[C@@H](c3ccc(Cl)cc3Cl)N(c3ccc(Cl)cc3)C2)CC1
10000.0,CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12
10000.0,CHEMBL3605042,CCCc1ccc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(O)c2)cc1
4645.0,CHEMBL3605047,O=C(c1ccc(Cl)cc1)c1cc(O)c(-c2cc(Cl)cc(Cl)c2)c(O)c1
30.7,CHEMBL4175177,COc1ccc(-c2cn(Cc3ccc(F)cc3)c(=O)c(C(=O)NC3CCCCCC3)c2C)cc1
66.0,CHEMBL274983,CC(NC(=O)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)n1)c1ccc(Cl)cc1
5000.0,CHEMBL2019083,CCCCn1c2c(cc(C(=O)NC3(C(=O)O)CCCCC3)c1=O)CCCCCC2
10000.0,CHEMBL2010908,CCCNC(=O)c1c(NC(=O)C23CC4CC(CC(C4)O2)C3)sc2c1CCOC2
87.0,CHEMBL71810,CCCCCn1ccc(C(=O)c2cccc3ccccc23)c1
10000.0,CHEMBL2010901,O=C(c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCOC2)N1CCOCC1
91.0,CHEMBL15423,Cc1c(C(=O)NCCc2ccc(F)cc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
3365.0,CHEMBL2326300,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(C(C)C)cc2)cc1
138.5,CHEMBL3422790,CC1CCC(NC(=O)c2c(O)c3cccnc3n(Cc3ccc(F)cc3)c2=O)CC1
227.0,CHEMBL3422788,CCCCCn1c(=O)c(C(=O)NC2CCC(C)CC2)cc2ccccc21
2609.0,CHEMBL3422786,CCCn1c(=O)c(C(=O)NC2CCC(C)CC2)cc2ccccc21
30.0,CHEMBL483544,CC(F)(F)CN1CCc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1.Cl
1489.0,CHEMBL2030747,Cc1c(C(=O)N2CCC(NC(=O)Nc3ccc(N(C)C)cc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
165.0,CHEMBL2030761,CCNC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
86.0,CHEMBL2030762,Cc1c(C(=O)NC2CCN(C(=O)NC(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
450.0,CHEMBL2163940,CCCC1COc2ccc(C)c3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23
1769.0,CHEMBL2387179,COCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCCCC2
324.0,CHEMBL3086346,CCCCCCC(C)(C)C1=CC(=O)C2=C(OC(C)(C)c3c[nH]nc32)C1=O
3400.0,CHEMBL592264,CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)NC2CCCC2)c1
10000.0,CHEMBL2010897,CCNC(=O)c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCOC2
637.0,CHEMBL2177261,CCCCCc1cc(OC)c2cc(Cc3cccc(Cl)c3)c(=O)oc2c1
1900.0,CHEMBL3109750,CS(=O)(=O)Nc1ccc(-c2cc(C(=O)N[C@@H]3CCCC[C@H]3O)cnc2OCC2CC2)cc1
5240.0,CHEMBL139037,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N(C)CCO
200.0,CHEMBL3116278,c1ccc2c(c1)c(OCC1CCCCC1)nn2CC1CCCCC1
43.0,CHEMBL4239762,O=C(NCC1CCCCC1)N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
6.0,CHEMBL4245522,O=C(Nc1ccccc1)N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
6.0,CHEMBL4249329,O=C(Nc1ccccc1F)N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
592.0,CHEMBL1641945,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)cc1-c1ccccc1
185.0,CHEMBL333097,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CC[C@H](C)C(=O)N[C@H](C)CO
9.2,CHEMBL337536,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(C#N)c3ccccc3)cc1OC2(C)C
0.027,CHEMBL4062749,Cc1c(C(=O)N[C@@H]2CCCC[C@@H]2O)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OS(=O)(=O)CCC(F)(F)F)cc1
11.9,CHEMBL1088222,CS(=O)(=O)c1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
22.9,CHEMBL158138,CN/C(=N\S(=O)(=O)c1ccc(OC)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
280.0,CHEMBL160214,CN(C)/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
4000.0,CHEMBL4084087,Cc1cc(-c2cc(C(=O)NC3CCCCC3)c(=O)n(Cc3ccc(F)cc3)n2)ccc1Cl
34.0,CHEMBL2023045,O=C(N[C@H](C(=O)O)c1ccccc1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2
3987.0,CHEMBL2023577,O=C(O)Cc1ccc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)cc1
25.8,CHEMBL3109761,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OCC2CC2)c(-c2ccc(Cl)cc2)n1
72089.0,CHEMBL361218,CCCNC(=O)N[C@@H](C)c1ccc(S(=O)(=O)c2ccc(OC)cc2S(=O)(=O)c2ccc(OC)cc2)cc1
2090.0,CHEMBL3221190,O=C1/C(=C/c2cccc(OCc3ccc(Cl)cc3Cl)c2)N=C2SCCCN12
10000.0,CHEMBL3221205,O=C1/C(=C/c2ccccc2)N=C2SCCCN12
10000.0,CHEMBL3220944,C/C(=C1/N=C2SCCCCN2C1=O)c1ccccc1
1600.0,CHEMBL3221196,O=C1/C(=C/c2cccc(Oc3ccccc3)c2)N=C2SCCCCN12
30.5,CHEMBL525528,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(F)cc21
42.1,CHEMBL201571,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc21
10000.0,CHEMBL500925,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(Cl)c(C)c21
130.0,CHEMBL228346,CCCCCc1cc(O)cc(OCCCCCCCC(=O)NCCO)c1
210.0,CHEMBL426923,CCCCCCc1ccc(O)cc1OCCCCCCCCCCC(=O)NC1CC1
4.6,CHEMBL232411,CCCCCCC(C)(C)c1ccc(-c2cc(C)ccc2C)c(O)c1
10000.0,CHEMBL179840,C/C=C/c1ccc(O)c(-c2cc(/C=C/C)ccc2O)c1
2260.0,CHEMBL32362,CCCc1ccc(O)c(-c2cc(CCC)ccc2O)c1
174.0,CHEMBL1269019,Cc1c(C(=O)NCCCNCCCNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
43.0,CHEMBL577384,CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CCC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
38.8,CHEMBL58501,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C)C[C@H]21
79.0,CHEMBL181675,COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NS(=O)(=O)Cc3ccccc3)cc2)cc1
58.0,CHEMBL1950341,CCCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2
31.0,CHEMBL1950353,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)c3ccccc3)CCN(C3CCOCC3)C2)CC1
21100.0,CHEMBL3220947,O=C1N2CCSC2=NC1(c1ccccc1)c1ccccc1
51.6,CHEMBL3109776,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OCc2ncccn2)c(-c2ccc(Cl)cc2)c1
0.34,CHEMBL4078689,Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OCCCF)cc1
884.0,CHEMBL360697,COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NC(=O)c3ccc(C)cc3)cc2)cc1
143.0,CHEMBL2387075,CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCC2
19.0,CHEMBL139475,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc1OC2(C)C
10000.0,CHEMBL1288150,CCOC(=O)CNC(=O)CCC(=O)/C=C/c1ccc2ccccc2c1
10000.0,CHEMBL193076,O=C1N(CCc2ccccc2)C(=S)NC1(c1ccc(Br)cc1)c1ccc(Br)cc1
589.0,CHEMBL190316,C=CCN1C(=O)C(c2ccc(I)cc2)(c2ccc(I)cc2)NC1=S
1320.0,CHEMBL496497,CC(C)(C)[C@H](NC(=O)n1c(=O)n(CC2CCCO2)c2ccccc21)C(N)=O
40000.0,CHEMBL3417564,CCCCCCC(C)(C)C1=CC2=C(C(=O)C1=O)c1[nH]ncc1C(C)(C)O2
714.0,CHEMBL592471,O=C1[C@H](Cc2ccc(F)c(F)c2)CC[C@H](c2ccc(Cl)cc2)N1c1ccc(Cl)cc1
4000.0,CHEMBL4071007,Cc1cc(-c2cc(C(=O)NC3CCCCCC3)c(=O)n(Cc3ccc(F)cc3)n2)ccc1Cl
560.0,CHEMBL3116283,c1ccc2c(COc3nn(CCN4CCCC4)c4ccccc34)cccc2c1
5.2,CHEMBL234897,CCCCCCC(C)(C)c1ccc(-c2ccccc2N)c(O)c1
96.0,CHEMBL391133,CNC(=O)CCCCC(C)(C)c1ccc(-c2cc(C)cc(C)c2)c(O)c1
10000.0,CHEMBL3220949,O=C1N=C2SCCCN2C1(c1ccccc1)c1ccccc1
10000.0,CHEMBL3220945,O=C1N=C2SCCN2C1(c1ccccc1)c1ccccc1
10000.0,CHEMBL3220943,Cc1ccc(C(=O)Oc2cccc(/C=C3\N=C4SCCCCN4C3=O)c2)cc1
10000.0,CHEMBL3221189,O=C1/C(=C/c2cccc(OCc3ccccc3Cl)c2)N=C2SCCCN12
10000.0,CHEMBL3221185,CN(C)c1ccc(/C=C2\N=C3SCCCN3C2=O)cc1
82.0,CHEMBL1801075,COc1cc(C(=O)NC2(C(=O)N[C@H](C)c3ccc(-n4nc(-c5ccccc5)c5ccccc54)cc3F)CC2)on1
10000.0,CHEMBL1814466,CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2cc(Br)ccc21
1000.0,CHEMBL2170534,Cc1cc(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn1CC1CCOCC1
87.9,CHEMBL2170547,CCCCCn1cc(C(=O)Nc2ccccc2)c(=O)cc1C(C)(C)C
2150.0,CHEMBL2163960,CC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23
10000.0,CHEMBL2331642,C=CCc1ccc(O)c(-c2cc(CC(O)CO)ccc2O)c1
10000.0,CHEMBL257157,N#CCn1nnc(Cc2ccc(-c3ccccc3)cc2)n1
322.0,CHEMBL2387074,CCCCn1c(CC)c(C)cc(C(=O)NCc2ccccc2)c1=O
0.52,CHEMBL4085407,Cc1c(C(=O)N[C@H]2CCCC[C@H]2N)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OS(=O)(=O)CCC(F)(F)F)cc1
55.0,CHEMBL1765820,Cc1c(C(=O)NC2(C#N)CCOCC2)nn(-c2ccccc2Br)c1-c1ccc(F)cc1
600.0,CHEMBL3889952,CCCc1sc2ccccc2c1C(=O)c1cccc2ccccc12
3170.0,CHEMBL3127262,CCOc1ccc(Cc2nc3cc(C(=O)N(C)CC)ccc3n2CCC(C)C)cc1
10000.0,CHEMBL3780680,O=C(NN1CCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CCCCC3)ccc1-2
40000.0,CHEMBL3780960,O=C(c1nn(-c2ccc(Cl)cc2Cl)c2c1ccc1cc(C3CC3)ccc12)N1CCCCC1
10000.0,CHEMBL3781178,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CC3)ccc1-2
10000.0,CHEMBL3781542,CC1(C)C2CC[C@@](C)(C2)C1NC(=O)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CCCCC3)ccc1-2
40000.0,CHEMBL3781252,CC1(C)C2CC[C@@](C)(C2)C1NC(=O)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCc1cc(C3CC3)ccc1-2
426.0,CHEMBL3912660,COc1cc(Nc2cc(Cl)c(S(=O)(=O)NCC3CCCO3)c(Cl)c2)cc(OC)c1
162.0,CHEMBL66956,COc1cccc2c(C(=O)NC(c3ccccc3)c3ccccn3)nn(CCN3CCOCC3)c12
197.0,CHEMBL1950488,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2
47.0,CHEMBL3586110,CCCCCc1cc2c(c(O)c1C(=O)O)[C@@H]1C=C(COC(C)=O)CC[C@H]1C(C)(C)O2
830.0,CHEMBL3586107,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)[C@@H](O)[C@@H]21
29.0,CHEMBL3329946,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2C[C@H](C)CC1
3600.0,CHEMBL75733,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccccc1Cl
5600.0,CHEMBL1923757,CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)OC(CO)CO)c1
1860.0,CHEMBL1923766,CCCCCc1cc(O)cc(OCCCCCCCCOC(CO)CO)c1
0.2,CHEMBL1910035,Cc1ccc([C@@H](c2ccc(Cl)cc2Cl)N2CCN(C(=O)NC3CCCCC3)CC2)cc1
1657.0,CHEMBL3109766,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(Oc2ccccc2)c(-c2ccc(Cl)cc2)c1
10000.0,CHEMBL3114177,CC1CCC(NC(=O)c2cccn(CCCO)c2=O)CC1
10000.0,CHEMBL3329477,Cc1cc(O)c2c(c1)OC1=C(CC[C@@H](C)C1)C2(C)C
2100.0,CHEMBL3329480,CCCCCc1cc(O)c2c(c1)OC1=C(CC[C@H](C)C1)C2(C)C
9429.0,CHEMBL3605035,Cc1ccc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(O)c2)cc1
3000.0,CHEMBL3421698,CCCCCn1cc2c(=O)n(CCC3CCCCC3)nc-2c2ccccc21
3000.0,CHEMBL3421700,CCCCCn1cc2c(=O)n(CCC34CC5CC(CC(C5)C3)C4)nc-2c2ccccc21
10000.0,CHEMBL3323685,CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)Nc2ccccc2)c1
177.8,CHEMBL3323677,CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCC(=O)NC(CO)CO)c1
1600.0,CHEMBL245742,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1
25.0,CHEMBL2180209,CCCCNC(=O)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
43.5,CHEMBL3758491,Cc1c(C(=O)NC2CCN(S(=O)(=O)CC(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
29.7,CHEMBL497681,CCCCCn1cc(C(=O)N[C@H](C)c2ccccc2)c(=O)c2ccc(OCC)cc21
139.8,CHEMBL497321,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(F)c(-n3cccc3)cc21
184.0,CHEMBL2030763,CCCNC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
22.3,CHEMBL2030930,Cc1c(C(=O)N[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
11.84,CHEMBL2030933,Cc1c(C(=O)N[C@@H]2CCCN(S(C)(=O)=O)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
97.0,CHEMBL2030935,Cc1c(C(=O)N[C@@H]2CCCN(C(=O)NC(C)C)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
2.9,CHEMBL2018657,CN(CCO)C(=O)C(C)(C)NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2
3.4,CHEMBL2018660,CC(C)(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)NCCOCCO
15.5,CHEMBL2030753,CCCCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
40000.0,CHEMBL3781085,COc1ccc2c(c1)OC(C)(C)c1cn(CNC(=O)CN3CCN(c4ccccc4)CC3)nc1-2
40000.0,CHEMBL3781210,COc1ccc2c(c1)OC(C)(C)c1cnn(CNC(=O)CN3CCN(c4ccccc4)CC3)c1-2
12.9,CHEMBL2152827,CCCCCn1cc(C(=O)NOCc2ccccc2)c(=O)c2ccc(Sc3ccccc3)cc21
14.4,CHEMBL2152802,CCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(F)cc21
1866.9,CHEMBL2152809,Cn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21
1000.0,CHEMBL2170529,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c(-c2ccncc2)c1C
830.0,CHEMBL595035,CCCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1
10000.0,CHEMBL3353435,CC1CCC(NC(=O)c2cc3cccnc3n(CCCCC(=O)O)c2=O)CC1
156.0,CHEMBL577791,Cc1c(C(=O)NCCc2ccc(Cl)cc2Cl)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C
717.0,CHEMBL3775571,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)n2ncnc12
400.0,CHEMBL373223,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N1CCN(c2ccc(C)c(C)c2)CC1
40000.0,CHEMBL3417565,CCCCCCC(C)(C)C1=CC2=C(C(=O)C1=O)c1nn(C)cc1C(C)(C)O2
3000.0,CHEMBL3421693,CCCCCn1cc2c(=O)n(CCCc3ccccc3)nc-2c2ccccc21
323.0,CHEMBL204433,CCCCCOc1c(OC)ccc2cc(C(=O)NCCCc3ccccc3)c(=O)[nH]c12
40000.0,CHEMBL4216317,Cc1ccc(Cn2nc(-c3ccc(C)cc3)cc(SNC3CCCCCC3)c2=O)cc1
6.0,CHEMBL591540,O=S(=O)(NC[C@@H]1CC[C@@H](c2ccc(Cl)cc2Cl)N(c2ccc(Cl)cc2)C1)c1cccnc1
843.0,CHEMBL2163578,CC[C@H]1COc2cccc3c(=O)c(C(=O)NC4CCCCCC4)cn1c23
756.0,CHEMBL2163939,CCCC1COc2ccc(C)c3c(=O)c(C(=O)NC4CCCCC4)cn1c23
152.0,CHEMBL484506,Cc1cc(Cl)ccc1-c1c(C)c(C(=O)NN2CCCCC2)nn1-c1c(Cl)cc(Cl)cc1Cl
10000.0,CHEMBL3221193,O=C1/C(=C/C=C/c2ccccc2)N=C2SCCCN12
2720.0,CHEMBL494207,CNC(=O)[C@@H](NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(C)(C)C
338.0,CHEMBL347454,C/N=C(\NS(=O)(=O)c1ccc(F)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
4679.0,CHEMBL453846,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(C)C)cc1)n2CCC(C)C
105.1,CHEMBL2170526,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c(C2CC2)c1C
27.0,CHEMBL1088376,CSc1c(C(=O)NN2CCCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
38.7,CHEMBL1269769,Cc1c(C(=O)NCCCCCN(C)CCCCCNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
10000.0,CHEMBL3976311,COc1ccc(C(=O)n2c(C)nc3ccccc32)cc1
10000.0,CHEMBL3922512,COc1ccc(C(=O)n2c(C3CCCCC3)nc3ccccc32)cc1
